date,commodity,market,district,state,variety,grade,min_price,max_price,modal_price,arrivals
2023-05-06,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1938.47,2329.66,2147.2,2001.92
2023-05-08,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1982.2,2270.27,2124.18,1606.91
2023-05-09,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,2294.11,2629.57,2468.27,2458.21
2023-05-10,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,2102.03,2515.62,2316.8,2184.61
2023-05-11,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,2216.36,2620.27,2404.34,2457.99
2023-05-12,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,2329.46,2536.48,2432.72,2260.17
2023-05-13,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,2156.79,2631.47,2370.06,3270.9
2023-05-15,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,2152.53,2412.0,2293.99,3279.61
2023-05-16,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,2046.14,2367.92,2199.26,2899.83
2023-05-17,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,2156.74,2543.57,2322.31,2054.11
2023-05-18,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,2080.27,2343.54,2215.93,1953.69
2023-05-19,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,2065.87,2415.63,2255.65,2142.61
2023-05-20,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1924.45,2378.53,2119.36,1696.88
2023-05-22,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,2098.66,2514.58,2290.2,3001.23
2023-05-23,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,2164.18,2574.79,2374.27,1733.08
2023-05-24,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1873.58,2166.05,2027.98,1883.77
2023-05-25,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1967.76,2323.46,2136.82,3056.23
2023-05-26,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,2139.15,2487.03,2295.39,1993.55
2023-05-27,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1992.56,2322.94,2148.96,2239.36
2023-05-29,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,2231.29,2469.24,2331.17,2793.62
2023-05-30,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,2142.84,2546.04,2318.63,2285.31
2023-05-31,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1939.91,2406.58,2137.91,2140.27
2023-06-01,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,2116.04,2501.0,2279.83,1879.32
2023-06-02,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,2197.82,2408.31,2289.87,2473.7
2023-06-03,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,2167.55,2525.56,2337.59,2920.76
2023-06-05,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,2122.14,2518.07,2330.12,3188.29
2023-06-06,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,2239.34,2451.82,2346.16,1928.97
2023-06-07,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,2439.18,2662.63,2555.3,2478.23
2023-06-08,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,2026.5,2293.44,2151.74,2659.31
2023-06-09,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,2121.85,2379.43,2230.01,2748.8
2023-06-10,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,2145.09,2348.12,2242.16,2609.23
2023-06-12,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,2167.12,2406.98,2280.25,2948.86
2023-06-13,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,2184.84,2568.73,2382.2,2826.03
2023-06-14,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,2340.23,2809.81,2592.81,2450.14
2023-06-15,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,2131.6,2630.59,2367.72,2586.03
2023-06-16,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,2305.4,2803.7,2528.18,2877.17
2023-06-17,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,2254.71,2599.52,2401.96,2401.13
2023-06-18,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,2176.45,2519.7,2340.92,3247.49
2023-06-19,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,2370.59,2643.02,2517.26,3171.59
2023-06-20,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,2261.7,2650.06,2433.11,2485.42
2023-06-21,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,2371.56,2638.8,2504.04,1856.31
2023-06-22,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,2179.22,2545.18,2355.58,2728.54
2023-06-23,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,2053.44,2502.46,2260.15,3643.0
2023-06-24,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,2144.97,2338.56,2249.84,3442.44
2023-06-26,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1915.84,2419.36,2126.29,2117.03
2023-06-27,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,2126.11,2361.88,2227.89,2618.64
2023-06-28,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,2053.86,2393.42,2226.95,2191.77
2023-06-29,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,2107.17,2379.67,2250.66,2331.39
2023-06-30,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1989.98,2344.1,2185.44,3000.71
2023-07-01,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1832.96,2183.75,2000.07,2450.67
2023-07-02,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,2105.02,2519.48,2309.08,2755.51
2023-07-03,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,2047.65,2335.24,2190.89,2116.63
2023-07-04,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,2068.42,2377.94,2210.68,3444.86
2023-07-05,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,2209.66,2452.67,2335.76,2586.07
2023-07-06,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1945.19,2276.86,2085.7,2990.32
2023-07-07,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,2345.91,2720.26,2540.25,2741.59
2023-07-08,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,2161.34,2607.64,2391.46,2520.09
2023-07-10,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,2186.24,2473.1,2315.16,2969.8
2023-07-11,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,2131.54,2577.57,2337.76,2738.57
2023-07-12,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,2021.69,2348.8,2177.4,2109.16
2023-07-13,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,2124.6,2442.32,2263.26,3311.6
2023-07-14,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,2177.34,2430.14,2291.85,1800.13
2023-07-15,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,2149.59,2314.75,2240.85,2265.69
2023-07-17,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1977.95,2473.4,2185.13,2019.03
2023-07-18,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,2127.25,2346.02,2247.44,2366.87
2023-07-19,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,2157.45,2410.55,2265.92,2456.45
2023-07-20,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1995.76,2431.38,2212.65,2611.44
2023-07-21,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,2179.78,2588.68,2390.03,1615.09
2023-07-22,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1971.07,2217.43,2100.97,2928.74
2023-07-24,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1922.95,2327.94,2095.36,2400.76
2023-07-25,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,2180.12,2557.12,2353.77,3117.46
2023-07-26,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,2015.15,2333.05,2168.19,2515.8
2023-07-27,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,2038.7,2439.91,2241.43,1559.26
2023-07-28,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,2135.83,2425.57,2259.52,3042.42
2023-07-29,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1949.03,2206.68,2086.99,2804.31
2023-07-30,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,2235.7,2679.55,2476.63,2700.64
2023-07-31,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,2029.08,2486.14,2219.86,1972.8
2023-08-01,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1992.87,2247.51,2116.86,3082.2
2023-08-02,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1989.32,2185.4,2081.52,3330.02
2023-08-03,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,2064.97,2529.57,2266.17,2733.56
2023-08-04,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1903.51,2160.23,2025.98,2827.2
2023-08-05,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,2150.26,2416.87,2277.6,2586.18
2023-08-07,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1845.36,2155.96,2017.28,2364.74
2023-08-08,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1959.32,2381.57,2138.04,2174.79
2023-08-09,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,2085.62,2376.37,2217.69,3428.96
2023-08-10,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1925.83,2179.51,2049.98,2340.96
2023-08-11,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,2060.6,2335.75,2202.11,1725.97
2023-08-12,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,2086.99,2379.64,2232.65,2659.85
2023-08-14,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1788.02,2101.44,1959.55,3006.32
2023-08-15,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1918.35,2253.24,2092.23,2566.19
2023-08-16,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,2099.37,2472.66,2274.52,1887.36
2023-08-17,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1811.33,2000.96,1901.3,2107.87
2023-08-18,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,2060.33,2432.38,2258.01,1996.67
2023-08-19,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1985.59,2262.87,2116.33,2814.83
2023-08-21,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,2192.62,2458.99,2319.7,2690.61
2023-08-22,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,2224.4,2449.96,2328.16,2743.77
2023-08-23,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1904.53,2407.3,2114.45,2337.43
2023-08-24,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,2038.55,2232.6,2128.16,2449.06
2023-08-25,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1970.87,2378.23,2170.95,2200.32
2023-08-26,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,2026.7,2340.1,2186.65,2805.33
2023-08-28,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,2139.85,2542.64,2319.89,2611.88
2023-08-29,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1779.62,2114.78,1960.59,2882.46
2023-08-30,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,2077.2,2291.19,2174.7,2519.01
2023-08-31,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,2184.01,2420.31,2306.04,2600.51
2023-09-01,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1846.36,2175.91,1996.14,2954.88
2023-09-02,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1748.01,2089.09,1932.66,4404.01
2023-09-04,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1785.19,1993.59,1879.21,4392.77
2023-09-05,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1653.38,1855.99,1738.19,3110.45
2023-09-06,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1779.56,2046.47,1899.77,1946.85
2023-09-07,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1728.38,2073.97,1888.55,3008.18
2023-09-08,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1595.27,1773.13,1675.19,3263.46
2023-09-09,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,2008.61,2427.6,2195.98,2817.85
2023-09-11,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1872.99,2205.54,2020.66,2062.38
2023-09-12,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1730.12,1954.9,1825.34,2771.82
2023-09-13,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1684.98,2026.44,1845.93,3939.52
2023-09-14,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1800.54,2082.63,1921.82,2452.19
2023-09-15,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1729.76,2047.71,1879.13,3121.3
2023-09-16,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1773.87,2039.85,1885.79,2437.35
2023-09-18,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1752.5,2140.68,1922.65,2552.2
2023-09-19,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1639.14,1977.52,1796.44,3452.0
2023-09-20,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1669.08,1841.49,1763.08,2988.82
2023-09-21,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1704.14,1948.43,1824.15,4088.69
2023-09-22,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1732.02,2030.58,1887.1,3055.94
2023-09-23,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1557.89,1907.88,1723.33,3183.52
2023-09-25,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1950.06,2269.22,2118.42,3116.93
2023-09-26,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1629.08,1813.8,1726.67,3039.98
2023-09-27,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1933.35,2213.42,2084.44,2087.4
2023-09-28,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1775.93,2009.77,1877.41,3815.15
2023-09-29,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1718.53,1918.07,1805.54,2390.2
2023-09-30,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1612.95,1934.39,1748.55,3702.9
2023-10-01,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1685.28,1891.77,1774.36,3293.77
2023-10-02,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1515.87,1849.95,1681.23,4174.34
2023-10-03,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1731.32,1987.38,1869.77,4741.93
2023-10-04,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1379.13,1587.83,1491.97,5686.77
2023-10-05,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1392.03,1641.81,1528.92,3090.54
2023-10-06,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1608.73,1934.61,1748.67,4849.23
2023-10-07,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1544.2,1816.46,1693.18,5033.2
2023-10-09,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1466.32,1687.1,1558.73,4660.15
2023-10-10,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1429.31,1718.77,1570.34,2911.91
2023-10-11,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1537.59,1695.14,1614.93,3576.94
2023-10-12,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1581.14,1868.99,1740.71,3829.17
2023-10-13,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1635.01,1842.71,1735.18,2991.37
2023-10-14,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1471.9,1667.02,1563.3,4683.69
2023-10-16,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1653.03,1915.63,1773.81,3426.46
2023-10-17,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1434.93,1731.94,1570.31,4989.97
2023-10-18,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1540.97,1722.62,1619.11,4513.76
2023-10-19,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1558.61,1778.1,1661.67,3101.7
2023-10-20,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1541.98,1911.32,1708.1,1827.33
2023-10-21,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1528.93,1740.74,1624.33,3506.37
2023-10-22,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1850.65,2028.16,1941.86,3353.71
2023-10-23,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1431.21,1733.72,1572.79,4665.32
2023-10-24,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1600.44,1807.38,1694.63,5383.58
2023-10-25,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1628.98,1819.68,1730.25,4218.41
2023-10-26,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1455.93,1683.17,1551.9,4357.72
2023-10-27,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1634.88,1798.09,1706.55,4483.31
2023-10-28,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1375.69,1643.8,1500.17,4485.83
2023-10-30,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1615.71,1880.72,1761.98,2481.82
2023-10-31,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1818.79,2001.8,1919.65,2360.64
2023-11-01,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1233.71,1458.75,1358.0,5033.11
2023-11-02,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1416.42,1704.13,1552.86,3741.09
2023-11-03,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1356.49,1630.42,1484.71,6718.38
2023-11-04,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1562.65,1797.48,1690.53,4466.64
2023-11-05,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1457.7,1688.29,1583.35,4341.89
2023-11-06,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1433.25,1725.69,1581.4,4314.05
2023-11-07,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1389.28,1651.78,1504.78,4141.46
2023-11-08,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1388.95,1654.91,1524.72,4373.48
2023-11-09,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1490.14,1753.76,1610.02,5059.32
2023-11-10,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1458.19,1779.74,1605.86,4472.46
2023-11-11,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1402.3,1726.1,1552.48,3941.27
2023-11-13,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1330.81,1561.46,1450.87,4466.85
2023-11-14,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1397.45,1673.19,1546.65,3241.48
2023-11-15,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1553.34,1762.43,1659.59,4894.12
2023-11-16,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1265.81,1494.56,1366.19,3956.46
2023-11-17,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1432.67,1661.36,1557.63,4010.54
2023-11-18,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1325.42,1606.34,1445.3,3214.28
2023-11-20,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1246.94,1454.89,1348.55,2709.37
2023-11-21,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1509.55,1799.52,1661.85,5917.93
2023-11-22,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1467.91,1653.86,1565.82,4492.34
2023-11-23,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1483.79,1785.28,1631.11,4386.11
2023-11-24,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1568.94,1737.47,1648.35,2444.8
2023-11-25,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1510.91,1673.84,1589.62,7107.01
2023-11-27,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1460.94,1630.14,1533.86,5593.71
2023-11-28,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1332.43,1594.67,1471.53,4635.69
2023-11-29,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1375.59,1552.2,1459.06,3990.9
2023-11-30,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1547.35,1705.83,1623.1,2417.11
2023-12-01,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1583.75,1792.19,1697.28,3660.59
2023-12-02,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1542.69,1871.95,1707.21,3778.91
2023-12-04,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1570.76,1870.69,1724.0,3909.65
2023-12-05,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1503.71,1811.39,1654.56,4362.7
2023-12-06,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1569.95,1819.06,1678.17,4584.85
2023-12-07,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1739.42,1909.34,1822.52,3371.94
2023-12-08,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1570.67,1917.44,1719.62,3293.43
2023-12-09,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1652.48,1853.57,1759.83,3154.32
2023-12-11,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1498.64,1843.35,1656.29,3653.38
2023-12-12,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1545.68,1827.79,1696.37,3965.62
2023-12-13,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1720.93,2058.09,1865.47,2934.59
2023-12-14,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1594.22,1945.14,1755.65,3238.17
2023-12-15,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1545.34,1848.37,1687.38,4437.07
2023-12-16,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1496.34,1732.52,1626.26,4093.99
2023-12-18,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1639.08,1815.42,1715.54,4946.63
2023-12-19,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1723.06,2028.64,1856.24,4386.0
2023-12-20,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1470.86,1629.29,1544.57,3832.99
2023-12-21,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1571.74,1771.98,1680.41,4341.87
2023-12-22,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1403.18,1619.59,1506.48,5416.05
2023-12-23,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1559.45,1882.32,1732.06,4717.89
2023-12-24,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1548.62,1814.15,1663.54,3448.13
2023-12-25,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1497.66,1634.91,1572.88,4176.97
2023-12-26,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1710.42,2066.84,1863.48,3466.59
2023-12-27,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1584.3,1830.6,1711.15,4031.33
2023-12-28,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1671.89,1877.6,1764.18,3123.26
2023-12-29,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1466.5,1647.98,1561.08,4165.34
2023-12-30,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1483.77,1730.95,1620.39,3510.7
2024-01-01,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1794.29,2211.79,1986.91,3227.82
2024-01-02,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1979.38,2207.31,2104.76,2879.26
2024-01-03,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1912.82,2286.93,2110.08,2926.02
2024-01-04,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1816.4,2228.96,1995.46,3135.39
2024-01-05,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1726.05,2077.89,1899.14,3223.8
2024-01-06,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,2000.86,2154.44,2085.07,3021.85
2024-01-08,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1983.55,2368.36,2154.95,2954.92
2024-01-09,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1730.57,1921.99,1817.37,2722.53
2024-01-10,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1703.63,2028.71,1856.01,3021.26
2024-01-11,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1892.85,2202.13,2034.03,3451.77
2024-01-12,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1718.94,2078.21,1877.65,3297.67
2024-01-13,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1771.5,1946.22,1864.91,2972.18
2024-01-15,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1568.79,1929.33,1726.74,3798.94
2024-01-16,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1817.34,2071.56,1950.29,3110.29
2024-01-17,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1787.15,2036.86,1920.25,2633.98
2024-01-18,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1624.14,1974.04,1802.62,3785.73
2024-01-19,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1805.65,2034.64,1927.39,2969.77
2024-01-20,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1730.92,1957.95,1852.99,2708.27
2024-01-22,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1950.79,2226.28,2088.12,1842.22
2024-01-23,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1718.28,2065.05,1885.59,2759.79
2024-01-24,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1716.75,1999.49,1845.82,1573.86
2024-01-25,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1802.36,2112.07,1970.73,3156.2
2024-01-26,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1866.87,2166.76,2027.66,2805.96
2024-01-27,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1905.83,2082.56,2000.24,3119.86
2024-01-29,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1879.68,2094.08,1991.19,3785.09
2024-01-30,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1899.29,2164.29,2009.97,4542.47
2024-01-31,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1640.29,1874.96,1767.15,2968.55
2024-02-01,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,2100.76,2364.45,2210.7,1749.33
2024-02-02,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,2045.09,2401.61,2196.32,2037.68
2024-02-03,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1891.83,2306.32,2098.0,2064.95
2024-02-05,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,2124.06,2399.01,2267.23,3549.14
2024-02-06,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,2011.85,2238.57,2136.18,1744.02
2024-02-07,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,2066.6,2426.95,2243.72,3173.02
2024-02-08,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1918.33,2162.27,2025.33,2610.35
2024-02-09,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,2088.17,2305.36,2189.59,2052.49
2024-02-10,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,1964.67,2194.26,2075.61,3001.88
2024-02-11,Onion,Nashik,Nashik,Maharashtra,Local,FAQ,2026.56,2496.66,2236.93,2352.66
