lane_id,origin_location_id,origin_state,origin_district,destination_state,destination_city,destination_district,road_distance_km,freight_inr_per_quintal,fixed_lane_charge_inr,loading_inr_per_quintal,handling_inr_per_quintal,insurance_inr_per_quintal,expected_transit_days,mode,lane_type,use_case,effective_date,data_status
BLN-F269006A16,LOC-668FD8A108,Jammu and Kashmir,Budgam,Meghalaya,Shillong,East Khasi Hills,824,504.48,1077,7,9,0.55,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-44DB1F4F24,LOC-668FD8A108,Jammu and Kashmir,Budgam,Mizoram,Aizawl,Aizawl,760,457.2,490,12,10,0.3,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-192660E999,LOC-668FD8A108,Jammu and Kashmir,Budgam,Nagaland,Dimapur,Dimapur,956,574.12,803,8,11,0.45,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-9936324168,LOC-668FD8A108,Jammu and Kashmir,Budgam,Odisha,Bhubaneswar,Khordha,892,526.84,1116,13,12,0.2,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-15BA518F69,LOC-668FD8A108,Jammu and Kashmir,Budgam,Puducherry,Puducherry,Puducherry,1088,643.76,529,9,13,0.35,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-0510EF442B,LOC-668FD8A108,Jammu and Kashmir,Budgam,Punjab,Ludhiana,Ludhiana,1024,596.48,842,14,14,0.5,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-C26E846E9B,LOC-668FD8A108,Jammu and Kashmir,Budgam,Rajasthan,Jaipur,Jaipur,1220,713.4,1155,10,15,0.25,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-D552B93F89,LOC-668FD8A108,Jammu and Kashmir,Budgam,Sikkim,Gangtok,Gangtok,1156,666.12,568,6,16,0.4,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-50D4C0125C,LOC-668FD8A108,Jammu and Kashmir,Budgam,Tamil Nadu,Chennai,Chennai,1352,754.04,881,11,17,0.55,4,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-7C2469C929,LOC-668FD8A108,Jammu and Kashmir,Budgam,Telangana,Hyderabad,Hyderabad,1288,735.76,1194,7,18,0.3,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-BA472FCBB4,LOC-668FD8A108,Jammu and Kashmir,Budgam,Tripura,Agartala,West Tripura,1484,823.68,607,12,19,0.45,4,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-2A54776DDD,LOC-668FD8A108,Jammu and Kashmir,Budgam,Uttar Pradesh,Lucknow,Lucknow,1420,805.4,920,8,20,0.2,4,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-5595D19ED1,LOC-668FD8A108,Jammu and Kashmir,Budgam,Uttarakhand,Dehradun,Dehradun,1356,758.12,1233,13,8,0.35,4,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-441FE49E20,LOC-668FD8A108,Jammu and Kashmir,Budgam,West Bengal,Kolkata,Kolkata,1552,875.04,646,9,9,0.5,4,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-7F4D14F263,LOC-7A6F27E5D5,Jammu and Kashmir,Doda,Andaman and Nicobar Islands,Port Blair,South Andamans,1075,625.0,510,6,16,0.5,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-E19DC60EF5,LOC-7A6F27E5D5,Jammu and Kashmir,Doda,Andhra Pradesh,Vijayawada,NTR,901,520.52,823,11,17,0.25,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-A3F67B291E,LOC-7A6F27E5D5,Jammu and Kashmir,Doda,Arunachal Pradesh,Itanagar,Papum Pare,987,580.24,1136,7,18,0.4,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-B8BE3EFB1D,LOC-7A6F27E5D5,Jammu and Kashmir,Doda,Assam,Guwahati,Kamrup Metro,813,475.76,549,12,19,0.55,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-DE9ED2F67B,LOC-7A6F27E5D5,Jammu and Kashmir,Doda,Bihar,Patna,Patna,899,535.48,862,8,20,0.3,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-17689E4C1E,LOC-7A6F27E5D5,Jammu and Kashmir,Doda,Chandigarh,Chandigarh,Chandigarh,725,431.0,1175,13,8,0.45,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-84561A8C39,LOC-7A6F27E5D5,Jammu and Kashmir,Doda,Chhattisgarh,Raipur,Raipur,811,490.72,588,9,9,0.2,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-50337D4532,LOC-7A6F27E5D5,Jammu and Kashmir,Doda,Dadra and Nagar Haveli and Daman and Diu,Silvassa,Dadra And Nagar Haveli,637,386.24,901,14,10,0.35,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-4F59461191,LOC-7A6F27E5D5,Jammu and Kashmir,Doda,Delhi,Delhi,New Delhi,463,310.76,1214,10,11,0.5,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-DDDBE02CA3,LOC-7A6F27E5D5,Jammu and Kashmir,Doda,Goa,Panaji,North Goa,549,341.48,627,6,12,0.25,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-BBAFD832F9,LOC-7A6F27E5D5,Jammu and Kashmir,Doda,Gujarat,Ahmedabad,Ahmedabad,375,266.0,940,11,13,0.4,1,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-8D1B66D1E0,LOC-7A6F27E5D5,Jammu and Kashmir,Doda,Haryana,Gurugram,Gurugram,461,296.72,1253,7,14,0.55,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-6AA376B999,LOC-7A6F27E5D5,Jammu and Kashmir,Doda,Himachal Pradesh,Shimla,Shimla,287,221.24,666,12,15,0.3,1,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-B37387E2AD,LOC-7A6F27E5D5,Jammu and Kashmir,Doda,Jammu and Kashmir,Jammu,Jammu,274,200.48,979,8,16,0.45,1,TRUCK,INTRA_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-EB72149E19,LOC-7A6F27E5D5,Jammu and Kashmir,Doda,Jharkhand,Ranchi,Ranchi,309,233.68,1292,13,17,0.2,1,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-F6E8EAE18E,LOC-7A6F27E5D5,Jammu and Kashmir,Doda,Karnataka,Bengaluru,Bengaluru Urban,505,321.6,705,9,18,0.35,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-9322C4745C,LOC-7A6F27E5D5,Jammu and Kashmir,Doda,Kerala,Kochi,Ernakulam,441,303.32,1018,14,19,0.5,1,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-1796B18946,LOC-7A6F27E5D5,Jammu and Kashmir,Doda,Ladakh,Leh,Leh Ladakh,637,391.24,431,10,20,0.25,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-FA982277BF,LOC-7A6F27E5D5,Jammu and Kashmir,Doda,Lakshadweep,Kavaratti,Lakshadweep District,573,372.96,744,6,8,0.4,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-6E579E2F2F,LOC-7A6F27E5D5,Jammu and Kashmir,Doda,Madhya Pradesh,Indore,Indore,769,460.88,1057,11,9,0.55,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-68637DEB7B,LOC-7A6F27E5D5,Jammu and Kashmir,Doda,Maharashtra,Mumbai,Mumbai,705,442.6,470,7,10,0.3,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-96E537AD4D,LOC-7A6F27E5D5,Jammu and Kashmir,Doda,Manipur,Imphal,Imphal West,641,395.32,783,12,11,0.45,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-E18ABE64AE,LOC-7A6F27E5D5,Jammu and Kashmir,Doda,Meghalaya,Shillong,East Khasi Hills,837,512.24,1096,8,12,0.2,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-EA77EEAB77,LOC-7A6F27E5D5,Jammu and Kashmir,Doda,Mizoram,Aizawl,Aizawl,773,464.96,509,13,13,0.35,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-1C9FB12B97,LOC-7A6F27E5D5,Jammu and Kashmir,Doda,Nagaland,Dimapur,Dimapur,969,581.88,822,9,14,0.5,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-18754E4D07,LOC-7A6F27E5D5,Jammu and Kashmir,Doda,Odisha,Bhubaneswar,Khordha,905,534.6,1135,14,15,0.25,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-2B4161B5AE,LOC-7A6F27E5D5,Jammu and Kashmir,Doda,Puducherry,Puducherry,Puducherry,1101,651.52,548,10,16,0.4,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-703749F5F2,LOC-7A6F27E5D5,Jammu and Kashmir,Doda,Punjab,Ludhiana,Ludhiana,1037,604.24,861,6,17,0.55,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-E42C988008,LOC-7A6F27E5D5,Jammu and Kashmir,Doda,Rajasthan,Jaipur,Jaipur,1233,692.16,1174,11,18,0.3,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-9F5B1A7FB2,LOC-7A6F27E5D5,Jammu and Kashmir,Doda,Sikkim,Gangtok,Gangtok,1169,673.88,587,7,19,0.45,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-4881452397,LOC-7A6F27E5D5,Jammu and Kashmir,Doda,Tamil Nadu,Chennai,Chennai,1365,761.8,900,12,20,0.2,4,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-57D13166EF,LOC-7A6F27E5D5,Jammu and Kashmir,Doda,Telangana,Hyderabad,Hyderabad,1301,743.52,1213,8,8,0.35,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-50896EFE54,LOC-7A6F27E5D5,Jammu and Kashmir,Doda,Tripura,Agartala,West Tripura,1237,696.24,626,13,9,0.5,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-EA2B85AA4E,LOC-7A6F27E5D5,Jammu and Kashmir,Doda,Uttar Pradesh,Lucknow,Lucknow,1433,813.16,939,9,10,0.25,4,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-CF91E0424F,LOC-7A6F27E5D5,Jammu and Kashmir,Doda,Uttarakhand,Dehradun,Dehradun,1369,765.88,1252,14,11,0.4,4,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-E8AE248403,LOC-7A6F27E5D5,Jammu and Kashmir,Doda,West Bengal,Kolkata,Kolkata,1565,882.8,665,10,12,0.55,4,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-9A9B7988D6,LOC-241173CB68,Jammu and Kashmir,Ganderbal,Andaman and Nicobar Islands,Port Blair,South Andamans,1088,632.76,529,7,19,0.55,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-7C6055F1FF,LOC-241173CB68,Jammu and Kashmir,Ganderbal,Andhra Pradesh,Vijayawada,NTR,914,528.28,842,12,20,0.3,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-FAB4DE5DDD,LOC-241173CB68,Jammu and Kashmir,Ganderbal,Arunachal Pradesh,Itanagar,Papum Pare,1000,588.0,1155,8,8,0.45,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-77F328E946,LOC-241173CB68,Jammu and Kashmir,Ganderbal,Assam,Guwahati,Kamrup Metro,826,483.52,568,13,9,0.2,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-D038F01E83,LOC-241173CB68,Jammu and Kashmir,Ganderbal,Bihar,Patna,Patna,912,543.24,881,9,10,0.35,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-8DD0528E74,LOC-241173CB68,Jammu and Kashmir,Ganderbal,Chandigarh,Chandigarh,Chandigarh,738,438.76,1194,14,11,0.5,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-DE2612E056,LOC-241173CB68,Jammu and Kashmir,Ganderbal,Chhattisgarh,Raipur,Raipur,824,498.48,607,10,12,0.25,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-0238E70E4E,LOC-241173CB68,Jammu and Kashmir,Ganderbal,Dadra and Nagar Haveli and Daman and Diu,Silvassa,Dadra And Nagar Haveli,650,394.0,920,6,13,0.4,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-1EC9F7DBFB,LOC-241173CB68,Jammu and Kashmir,Ganderbal,Delhi,Delhi,New Delhi,476,318.52,1233,11,14,0.55,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-942CF8DFE5,LOC-241173CB68,Jammu and Kashmir,Ganderbal,Goa,Panaji,North Goa,562,349.24,646,7,15,0.3,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-7119A69B01,LOC-241173CB68,Jammu and Kashmir,Ganderbal,Gujarat,Ahmedabad,Ahmedabad,388,273.76,959,12,16,0.45,1,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-08CA649321,LOC-241173CB68,Jammu and Kashmir,Ganderbal,Haryana,Gurugram,Gurugram,474,304.48,1272,8,17,0.2,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-B2E589DCDE,LOC-241173CB68,Jammu and Kashmir,Ganderbal,Himachal Pradesh,Shimla,Shimla,300,229.0,685,13,18,0.35,1,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-AD8A41409B,LOC-241173CB68,Jammu and Kashmir,Ganderbal,Jammu and Kashmir,Jammu,Jammu,46,82.92,998,9,19,0.5,1,TRUCK,INTRA_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-0A7F2059AC,LOC-241173CB68,Jammu and Kashmir,Ganderbal,Jharkhand,Ranchi,Ranchi,322,241.44,411,14,20,0.25,1,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-D1690EDE2A,LOC-241173CB68,Jammu and Kashmir,Ganderbal,Karnataka,Bengaluru,Bengaluru Urban,518,329.36,724,10,8,0.4,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-5B60C43FFD,LOC-241173CB68,Jammu and Kashmir,Ganderbal,Kerala,Kochi,Ernakulam,454,311.08,1037,6,9,0.55,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-EBCB5F5BB5,LOC-241173CB68,Jammu and Kashmir,Ganderbal,Ladakh,Leh,Leh Ladakh,650,399.0,450,11,10,0.3,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-A5B775477A,LOC-241173CB68,Jammu and Kashmir,Ganderbal,Lakshadweep,Kavaratti,Lakshadweep District,586,380.72,763,7,11,0.45,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-EC38C148F7,LOC-241173CB68,Jammu and Kashmir,Ganderbal,Madhya Pradesh,Indore,Indore,522,333.44,1076,12,12,0.2,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-1B92396140,LOC-241173CB68,Jammu and Kashmir,Ganderbal,Maharashtra,Mumbai,Mumbai,718,450.36,489,8,13,0.35,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-918EBA4B3B,LOC-241173CB68,Jammu and Kashmir,Ganderbal,Manipur,Imphal,Imphal West,654,403.08,802,13,14,0.5,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-3409918785,LOC-241173CB68,Jammu and Kashmir,Ganderbal,Meghalaya,Shillong,East Khasi Hills,850,520.0,1115,9,15,0.25,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-7ED97E6C77,LOC-241173CB68,Jammu and Kashmir,Ganderbal,Mizoram,Aizawl,Aizawl,786,472.72,528,14,16,0.4,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-F740295130,LOC-241173CB68,Jammu and Kashmir,Ganderbal,Nagaland,Dimapur,Dimapur,982,589.64,841,10,17,0.55,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-48BA295D3C,LOC-241173CB68,Jammu and Kashmir,Ganderbal,Odisha,Bhubaneswar,Khordha,918,542.36,1154,6,18,0.3,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-146F70A791,LOC-241173CB68,Jammu and Kashmir,Ganderbal,Puducherry,Puducherry,Puducherry,1114,630.28,567,11,19,0.45,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-B89539FB64,LOC-241173CB68,Jammu and Kashmir,Ganderbal,Punjab,Ludhiana,Ludhiana,1050,612.0,880,7,20,0.2,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-4A2A2466F5,LOC-241173CB68,Jammu and Kashmir,Ganderbal,Rajasthan,Jaipur,Jaipur,1246,699.92,1193,12,8,0.35,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-C8B6959929,LOC-241173CB68,Jammu and Kashmir,Ganderbal,Sikkim,Gangtok,Gangtok,1182,681.64,606,8,9,0.5,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-BB5B171741,LOC-241173CB68,Jammu and Kashmir,Ganderbal,Tamil Nadu,Chennai,Chennai,1118,634.36,919,13,10,0.25,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-EE56839085,LOC-241173CB68,Jammu and Kashmir,Ganderbal,Telangana,Hyderabad,Hyderabad,1314,751.28,1232,9,11,0.4,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-9AF23AADD4,LOC-241173CB68,Jammu and Kashmir,Ganderbal,Tripura,Agartala,West Tripura,1250,704.0,645,14,12,0.55,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-F9AB52305B,LOC-241173CB68,Jammu and Kashmir,Ganderbal,Uttar Pradesh,Lucknow,Lucknow,1446,820.92,958,10,13,0.3,4,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-ABE71F6C9A,LOC-241173CB68,Jammu and Kashmir,Ganderbal,Uttarakhand,Dehradun,Dehradun,1382,773.64,1271,6,14,0.45,4,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-1325B52107,LOC-241173CB68,Jammu and Kashmir,Ganderbal,West Bengal,Kolkata,Kolkata,1578,890.56,684,11,15,0.2,4,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-6515A07497,LOC-A1E7D9088B,Jammu and Kashmir,Jammu,Andaman and Nicobar Islands,Port Blair,South Andamans,1101,640.52,548,8,9,0.2,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-57DC911C44,LOC-A1E7D9088B,Jammu and Kashmir,Jammu,Andhra Pradesh,Vijayawada,NTR,927,536.04,861,13,10,0.35,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-92044B1EC4,LOC-A1E7D9088B,Jammu and Kashmir,Jammu,Arunachal Pradesh,Itanagar,Papum Pare,1013,595.76,1174,9,11,0.5,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-DCCD5DC17D,LOC-A1E7D9088B,Jammu and Kashmir,Jammu,Assam,Guwahati,Kamrup Metro,839,491.28,587,14,12,0.25,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-3BE1C3253C,LOC-A1E7D9088B,Jammu and Kashmir,Jammu,Bihar,Patna,Patna,925,551.0,900,10,13,0.4,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-173E351EE8,LOC-A1E7D9088B,Jammu and Kashmir,Jammu,Chandigarh,Chandigarh,Chandigarh,751,446.52,1213,6,14,0.55,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-F114FE9573,LOC-A1E7D9088B,Jammu and Kashmir,Jammu,Chhattisgarh,Raipur,Raipur,577,371.04,626,11,15,0.3,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-FD6654E138,LOC-A1E7D9088B,Jammu and Kashmir,Jammu,Dadra and Nagar Haveli and Daman and Diu,Silvassa,Dadra And Nagar Haveli,663,401.76,939,7,16,0.45,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-B73C515D04,LOC-A1E7D9088B,Jammu and Kashmir,Jammu,Delhi,Delhi,New Delhi,489,326.28,1252,12,17,0.2,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-1B2D6DA5DD,LOC-A1E7D9088B,Jammu and Kashmir,Jammu,Goa,Panaji,North Goa,575,357.0,665,8,18,0.35,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-EF297BC29E,LOC-A1E7D9088B,Jammu and Kashmir,Jammu,Gujarat,Ahmedabad,Ahmedabad,401,281.52,978,13,19,0.5,1,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-96617BC01F,LOC-A1E7D9088B,Jammu and Kashmir,Jammu,Haryana,Gurugram,Gurugram,487,312.24,1291,9,20,0.25,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-F56D08DD0B,LOC-A1E7D9088B,Jammu and Kashmir,Jammu,Himachal Pradesh,Shimla,Shimla,313,236.76,704,14,8,0.4,1,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-B21C4FBBE3,LOC-A1E7D9088B,Jammu and Kashmir,Jammu,Jammu and Kashmir,Jammu,Jammu,63,92.76,1017,10,9,0.55,1,TRUCK,INTRA_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-372D502E45,LOC-A1E7D9088B,Jammu and Kashmir,Jammu,Jharkhand,Ranchi,Ranchi,335,249.2,430,6,10,0.3,1,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-15478F207C,LOC-A1E7D9088B,Jammu and Kashmir,Jammu,Karnataka,Bengaluru,Bengaluru Urban,531,337.12,743,11,11,0.45,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
